127.0.0.1 - - [25/Nov/2014:06:14:41 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:13:12 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:13:12 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:13:16 +0800] "GET /neu.edu.cs5200/SearchName?name=1111&action=search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:13:16 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:13:16 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:03 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:03 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:06 +0800] "GET /neu.edu.cs5200/SearchName?name=111&action=search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:06 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:06 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:11 +0800] "GET /neu.edu.cs5200/SearchName?name=1111&action=search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:11 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:11 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:14 +0800] "GET /neu.edu.cs5200/SearchName?name=Skinrender&action=search HTTP/1.1" 200 3639
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:14 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:57 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:57 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:59 +0800] "GET /neu.edu.cs5200/SearchName?name=111&action=search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:59 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:14:59 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:15:07 +0800] "GET /neu.edu.cs5200/SearchName?name=Skinrender&action=search HTTP/1.1" 200 3639
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:15:07 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:22:57 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:22:57 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:25:27 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:25:27 +0800] "GET /neu.edu.cs5200/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:25:27 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:25:27 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:25:27 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:25:27 +0800] "GET /neu.edu.cs5200/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:26:13 +0800] "GET /neu.edu.cs5200/SearchName?name=11111&action=search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:26:13 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:26:13 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:26:19 +0800] "GET /neu.edu.cs5200/SearchName?name=1111&action=search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:26:19 +0800] "GET /neu.edu.cs5200/SearchByName.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:26:19 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:26:30 +0800] "GET /neu.edu.cs5200/SearchName?name=Skinrender&action=search HTTP/1.1" 200 3639
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:26:30 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [25/Nov/2014:07:26:37 +0800] "GET /neu.edu.cs5200/css/round-about.css HTTP/1.1" 404 1019
